source,table,column,value,input_value,candidate,identifier,fma_id,category,relation,prov,eid,ms,notes
nlx_154697_8,nlx_154697_8,con_from,"Brain map: A86, Brain site: CA3 subfield of Ammons horn",CA3 subfield of Ammons horn,CA3 subfield of Ammons horn,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: A86, Brain site: CA4 subfield of Ammons horn",CA4 subfield of Ammons horn,CA4 subfield of Ammons horn,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: A86, Brain site: CO",CO,CO,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: A86, Brain site: Corticoamygdalar transition area",Corticoamygdalar transition area,Corticoamygdalar transition area,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: A86, Brain site: Lateral basal nucleus of the amygdala",Lateral basal nucleus of the amygdala,lateral part of basal amygdaloid nucleus,UBERON:0002888,FMA:68857,anatomical entity,,synonyms,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: A86, Brain site: MB",MB,midbrain,UBERON:0001891,FMA:61993,anatomical entity,,synonyms,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: A86, Brain site: ME",ME,median eminence of neurohypophysis,UBERON:0002197,FMA:74634,anatomical entity,,synonyms,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: A86, Brain site: Me",Me,median eminence of neurohypophysis,UBERON:0002197,FMA:74634,anatomical entity,,synonyms,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: A86, Brain site: PAM",PAM,PAM,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: A86, Brain site: Parasubiculum",Parasubiculum,parasubiculum,UBERON:0004683,FMA:77604,anatomical entity,,labels,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: A86, Brain site: Per",Per,Per,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: A86, Brain site: Presubiculum",Presubiculum,presubiculum,UBERON:0001953,FMA:62486,anatomical entity,,labels,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: A86, Brain site: Pro",Pro,Pro,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: A86, Brain site: S",S,S,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: A86, Brain site: Temporal area TH",Temporal area TH,Temporal area TH,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: A86, Brain site: amygdalohippocampal area",amygdalohippocampal area,amygdalohippocampal area,UBERON:0034673,FMA:77607,anatomical entity,,labels,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: A86, Brain site: central nucleus of the amygdala",central nucleus of the amygdala,central amygdaloid nucleus,UBERON:0002883,FMA:74047,anatomical entity,,synonyms,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: A86, Brain site: cortical nucleus (amygdala)",cortical nucleus (amygdala),cortical nucleus (amygdala),,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: A86, Brain site: hilar region",hilar region,hilar region,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: A86, Brain site: intermediate entorhinal cortex",intermediate entorhinal cortex,intermediate entorhinal cortex,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: A86, Brain site: lateral nucleus amygdalae",lateral nucleus amygdalae,lateral amygdaloid nucleus,UBERON:0002886,FMA:61866,anatomical entity,,synonyms,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: A86, Brain site: nucleus centralis (thalamus)",nucleus centralis (thalamus),nucleus centralis (thalamus),,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: A86, Brain site: prosubiculum",prosubiculum,prosubiculum,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: AAC85, Brain site: 24",24,24,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: AAC85, Brain site: 8a",8a,8a,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: AAC85, Brain site: 8b",8b,8b,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: AAC85, Brain site: Area 10",Area 10,Area 10,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: AAC85, Brain site: Area 12",Area 12,Area 12,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: AAC85, Brain site: Area 17",Area 17,Area 17,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: AAC85, Brain site: Area 6",Area 6,Area 6,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: AAC85, Brain site: Area 7a",Area 7a,Area 7a,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: AAC85, Brain site: Area 9",Area 9,Area 9,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: AAC85, Brain site: Cortical area 45",Cortical area 45,Cortical area 45,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: AAC85, Brain site: Cortical area 46",Cortical area 46,Cortical area 46,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: AAC85, Brain site: Extrastriate area OA",Extrastriate area OA,Extrastriate area OA,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: AAC85, Brain site: Extrastriate area OB",Extrastriate area OB,Extrastriate area OB,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: AAC85, Brain site: Inferotemporal area TE",Inferotemporal area TE,Inferotemporal area TE,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: AAC85, Brain site: Lateral intraparietal area",Lateral intraparietal area,Lateral intraparietal area,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: AAC85, Brain site: Middle temporal area",Middle temporal area,middle temporal area,UBERON:0004685,,anatomical entity,,labels,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: AAC85, Brain site: Orbitofrontal area 13",Orbitofrontal area 13,Orbitofrontal area 13,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: AAC85, Brain site: Orbitofrontal area 14",Orbitofrontal area 14,Orbitofrontal area 14,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: AAC85, Brain site: PE",PE,PE,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: AAC85, Brain site: PG",PG,PG,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: AAC85, Brain site: Temporal area TA",Temporal area TA,Temporal area TA,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: AAES90, Brain site: Area 7a",Area 7a,Area 7a,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: AAES90, Brain site: Area 7b",Area 7b,Area 7b,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: AB89, Brain site: AB",AB,AB,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: AB89, Brain site: ABpc",ABpc,ABpc,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: AB89, Brain site: ABs",ABs,ABs,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: AB89, Brain site: Anterior cortical amygdaloid nucleus, layer I","Anterior cortical amygdaloid nucleus, layer I","Anterior cortical amygdaloid nucleus, layer I",,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: AB89, Brain site: Anterior cortical amygdaloid nucleus, layer II","Anterior cortical amygdaloid nucleus, layer II","Anterior cortical amygdaloid nucleus, layer II",,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: AB89, Brain site: Anterior cortical amygdaloid nucleus, layer III","Anterior cortical amygdaloid nucleus, layer III","Anterior cortical amygdaloid nucleus, layer III",,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: AB89, Brain site: B",B,B,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: AB89, Brain site: Basal amygdaloid nucleus, intermediate part","Basal amygdaloid nucleus, intermediate part","Basal amygdaloid nucleus, intermediate part",,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: AB89, Brain site: Cel",Cel,Cel,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: AB89, Brain site: Cem",Cem,Cem,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: AB89, Brain site: EC",EC,epiphysial cluster,UBERON:2007004,,anatomical entity,,synonyms,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: AB89, Brain site: H",H,H,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: AB89, Brain site: I",I,I,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: AB89, Brain site: L",L,L,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: AB89, Brain site: ME-I",ME-I,ME-I,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: AB89, Brain site: ME-II",ME-II,ME-II,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: AB89, Brain site: ME-III",ME-III,ME-III,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: AB89, Brain site: Me",Me,median eminence of neurohypophysis,UBERON:0002197,FMA:74634,anatomical entity,,synonyms,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: AB89, Brain site: Nucleus of the lateral olfactory tract",Nucleus of the lateral olfactory tract,nucleus of lateral olfactory tract,UBERON:0002893,FMA:61865,anatomical entity,,labels,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: AB89, Brain site: PC",PC,paracentral nucleus,UBERON:0001924,FMA:62172,anatomical entity,,synonyms,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: AB89, Brain site: PC",PC,crista of ampulla of posterior semicircular duct of membranous laybrinth,UBERON:0007275,FMA:75611,anatomical entity,,synonyms,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: AB89, Brain site: PL",PL,pectoral lymphatic vessel,UBERON:0001425,FMA:234865,anatomical entity,,synonyms,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: AB89, Brain site: Periamygdaloid cortex (sulcal part), deeper cell layer","Periamygdaloid cortex (sulcal part), deeper cell layer","Periamygdaloid cortex (sulcal part), deeper cell layer",,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: AB89, Brain site: Periamygdaloid cortex (sulcal part), superficial cell layer","Periamygdaloid cortex (sulcal part), superficial cell layer","Periamygdaloid cortex (sulcal part), superficial cell layer",,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: AB89, Brain site: Periamygdaloid cortex (sulcal part), superficial molecular layer (Layer I)","Periamygdaloid cortex (sulcal part), superficial molecular layer (Layer I)","Periamygdaloid cortex (sulcal part), superficial molecular layer (Layer I)",,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: AB89, Brain site: Periamygdaloid cortex 2",Periamygdaloid cortex 2,Periamygdaloid cortex 2,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: AB89, Brain site: Periamygdaloid cortex 2, deeper cell layer","Periamygdaloid cortex 2, deeper cell layer","Periamygdaloid cortex 2, deeper cell layer",,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: AB89, Brain site: Periamygdaloid cortex 2, superficial cell layer","Periamygdaloid cortex 2, superficial cell layer","Periamygdaloid cortex 2, superficial cell layer",,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: AB89, Brain site: Periamygdaloid cortex 2, superficial molecular layer (Layer I)","Periamygdaloid cortex 2, superficial molecular layer (Layer I)","Periamygdaloid cortex 2, superficial molecular layer (Layer I)",,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: AB89, Brain site: Periamygdaloid cortex 3, deeper cell layer","Periamygdaloid cortex 3, deeper cell layer","Periamygdaloid cortex 3, deeper cell layer",,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: AB89, Brain site: Periamygdaloid cortex 3, superficial cell layer","Periamygdaloid cortex 3, superficial cell layer","Periamygdaloid cortex 3, superficial cell layer",,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: AB89, Brain site: Periamygdaloid cortex 3, superficial molecular layer (Layer I)","Periamygdaloid cortex 3, superficial molecular layer (Layer I)","Periamygdaloid cortex 3, superficial molecular layer (Layer I)",,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: AB89, Brain site: Periamygdaloid cortex, deeper cell layer","Periamygdaloid cortex, deeper cell layer","Periamygdaloid cortex, deeper cell layer",,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: AB89, Brain site: Periamygdaloid cortex, sulcal part","Periamygdaloid cortex, sulcal part","Periamygdaloid cortex, sulcal part",,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: AB89, Brain site: Periamygdaloid cortex, superficial cell layer","Periamygdaloid cortex, superficial cell layer","Periamygdaloid cortex, superficial cell layer",,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: AB89, Brain site: Periamygdaloid cortex, superficial molecular layer (Layer I)","Periamygdaloid cortex, superficial molecular layer (Layer I)","Periamygdaloid cortex, superficial molecular layer (Layer I)",,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: AB89, Brain site: accessory basal nucleus (amygdala), magnocellular subdivision","accessory basal nucleus (amygdala), magnocellular subdivision","accessory basal nucleus (amygdala), magnocellular subdivision",,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: AB89, Brain site: amygdalohippocampal area",amygdalohippocampal area,amygdalohippocampal area,UBERON:0034673,FMA:77607,anatomical entity,,labels,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: AB89, Brain site: anterior amygdaloid area",anterior amygdaloid area,anterior amygdaloid area,UBERON:0002890,FMA:61861,anatomical entity,,labels,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: AB89, Brain site: basal amygdaloid nucleus, magnocellular division","basal amygdaloid nucleus, magnocellular division","basal amygdaloid nucleus, magnocellular division",,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: AB89, Brain site: basal amygdaloid nucleus, parvicellular division","basal amygdaloid nucleus, parvicellular division","basal amygdaloid nucleus, parvicellular division",,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: AB89, Brain site: cortical nucleus, anterior division","cortical nucleus, anterior division","cortical nucleus, anterior division",,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: AB89, Brain site: cortical nucleus, posterior division","cortical nucleus, posterior division","cortical nucleus, posterior division",,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: AB89, Brain site: endopiriform nucleus",endopiriform nucleus,endopiriform nucleus,UBERON:0014284,,anatomical entity,,labels,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: AB89, Brain site: lateral nucleus (amygdala), ventrolateral subdivision","lateral nucleus (amygdala), ventrolateral subdivision","lateral nucleus (amygdala), ventrolateral subdivision",,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: AB89, Brain site: nucleus centralis (thalamus)",nucleus centralis (thalamus),nucleus centralis (thalamus),,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: AB89, Brain site: periamygdaloid cortex",periamygdaloid cortex,periamygdaloid cortex,UBERON:0014537,,anatomical entity,,labels,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: AB89, Brain site: periamygdaloid cortex",periamygdaloid cortex,periamygdaloid area,UBERON:0002656,FMA:62485,anatomical entity,,synonyms,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: AC80, Brain site: AD",AD,anterodorsal nucleus of thalamus,UBERON:0002679,FMA:62141,anatomical entity,,synonyms,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: AC80, Brain site: AM",AM,anteromedial nucleus of thalamus,UBERON:0002681,FMA:62142,anatomical entity,,synonyms,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: AC80, Brain site: AM",AM,anterior macula,UBERON:2000168,,anatomical entity,,synonyms,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: AC80, Brain site: AN",AN,AN,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: AC80, Brain site: AV",AV,anteroventral nucleus of thalamus,UBERON:0002685,FMA:62143,anatomical entity,,synonyms,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: AC80, Brain site: AV",AV,anteroventral plate,UBERON:4300022,,anatomical entity,,synonyms,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: AC80, Brain site: C",C,C,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: AC80, Brain site: Laterodorsal nucleus (thalamus)",Laterodorsal nucleus (thalamus),lateral dorsal nucleus,UBERON:0002984,FMA:62176,anatomical entity,,synonyms,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: AC80, Brain site: ML",ML,Medial lemniscus,NIFGA:birnlex_887,,anatomical entity,,abbrevs,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: AC80, Brain site: Nucleus medialis dorsalis thalami",Nucleus medialis dorsalis thalami,medial dorsal nucleus of thalamus,UBERON:0002739,FMA:62156,anatomical entity,,synonyms,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: AC80, Brain site: Nucleus reuniens thalami",Nucleus reuniens thalami,reuniens nucleus,UBERON:0001921,FMA:62153,anatomical entity,,synonyms,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: AC80, Brain site: PA",PA,subclavian artery,UBERON:0001533,FMA:3951,anatomical entity,,synonyms,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: AC80, Brain site: PA",PA,paraventricular nucleus of hypothalamus,UBERON:0001930,FMA:62320,anatomical entity,,synonyms,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: AC80, Brain site: Putamen",Putamen,putamen,UBERON:0001874,FMA:61834,anatomical entity,,labels,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: AC80, Brain site: VL",VL,ventral lateral nucleus of thalamus,UBERON:0001925,FMA:62186,anatomical entity,,synonyms,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: AC80, Brain site: ventral anterior nucleus (thalamus)",ventral anterior nucleus (thalamus),ventral anterior nucleus of thalamus,UBERON:0002637,FMA:62184,anatomical entity,,labels,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: AC80, Brain site: ventral anterior nucleus (thalamus)",ventral anterior nucleus (thalamus),anteroventral nucleus of thalamus,UBERON:0002685,FMA:62143,anatomical entity,,synonyms,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: AHGWU00, Brain site: Nucleus pulvinaris inferior thalami, pars centrolateralis","Nucleus pulvinaris inferior thalami, pars centrolateralis","Nucleus pulvinaris inferior thalami, pars centrolateralis",,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: AHGWU00, Brain site: Nucleus pulvinaris inferior thalami, pars centromedialis","Nucleus pulvinaris inferior thalami, pars centromedialis","Nucleus pulvinaris inferior thalami, pars centromedialis",,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: AHGWU00, Brain site: P1",P1,P1,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: AHGWU00, Brain site: P2",P2,P2,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: AHGWU00, Brain site: P3",P3,P3,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: AHGWU00, Brain site: PI",PI,pineal body,UBERON:0001905,FMA:62033,anatomical entity,,synonyms,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: AHGWU00, Brain site: PIm",PIm,PIm,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: AHGWU00, Brain site: PIp",PIp,PIp,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_from,"Brain map: AHGWU00, Brain site: PL",PL,pectoral lymphatic vessel,UBERON:0001425,FMA:234865,anatomical entity,,synonyms,,,
